audio/drummer1/session1/brooklyn,107_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,107_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,107_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,107_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,107_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,107_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,108_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,108_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,108_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,108_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,108_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,108_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,109_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,109_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,109_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,109_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,109_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,109_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,11_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/east_bay,11_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/heavy,11_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/portland,11_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/retro_rock,11_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/socal,11_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/brooklyn,110_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,110_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,110_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,110_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,110_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,110_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,111_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,111_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,111_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,111_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,111_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,111_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,112_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,112_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,112_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,112_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,112_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,112_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,113_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,113_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,113_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,113_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,113_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,113_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,114_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,114_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,114_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,114_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,114_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,114_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,115_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,115_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,115_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,115_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,115_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,115_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,116_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,116_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,116_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,116_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,116_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,116_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,117_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,117_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,117_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,117_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,117_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,117_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,118_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,118_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,118_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,118_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,118_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,118_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,119_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,119_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,119_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,119_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,119_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,119_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,12_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/east_bay,12_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/heavy,12_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/portland,12_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/retro_rock,12_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/socal,12_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/brooklyn,120_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,120_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,120_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,120_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,120_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,120_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,122_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,122_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,122_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,122_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,122_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,122_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,123_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,123_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,123_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,123_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,123_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,123_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,124_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,124_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,124_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,124_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,124_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,124_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,125_funk_95_fill_4-4.wav
audio/drummer1/session1/east_bay,125_funk_95_fill_4-4.wav
audio/drummer1/session1/heavy,125_funk_95_fill_4-4.wav
audio/drummer1/session1/portland,125_funk_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,125_funk_95_fill_4-4.wav
audio/drummer1/session1/socal,125_funk_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,127_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,127_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,127_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,127_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,127_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,127_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,128_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,128_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,128_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,128_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,128_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,128_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,129_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,129_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,129_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,129_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,129_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,129_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,13_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/east_bay,13_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/heavy,13_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/portland,13_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/retro_rock,13_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/socal,13_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/brooklyn,130_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,130_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,130_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,130_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,130_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,130_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,131_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,131_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,131_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,131_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,131_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,131_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,132_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,132_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,132_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,132_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,132_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,132_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,134_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,134_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,134_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,134_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,134_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,134_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,135_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,135_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,135_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,135_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,135_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,135_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,136_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,136_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,136_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,136_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,136_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,136_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,137_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,137_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,137_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,137_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,137_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,137_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,138_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,138_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,138_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,138_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,138_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,138_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,139_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,139_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,139_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,139_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,139_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,139_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,14_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/east_bay,14_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/heavy,14_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/portland,14_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/retro_rock,14_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/socal,14_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/brooklyn,142_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,142_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,142_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,142_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,142_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,142_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,143_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,143_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,143_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,143_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,143_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,143_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,144_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/east_bay,144_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/heavy,144_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/portland,144_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/retro_rock,144_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/socal,144_funk-fast_125_fill_4-4.wav
audio/drummer1/session1/brooklyn,146_latin-brazilian-baiao_95_beat_4-4.wav
audio/drummer1/session1/east_bay,146_latin-brazilian-baiao_95_beat_4-4.wav
audio/drummer1/session1/heavy,146_latin-brazilian-baiao_95_beat_4-4.wav
audio/drummer1/session1/portland,146_latin-brazilian-baiao_95_beat_4-4.wav
audio/drummer1/session1/retro_rock,146_latin-brazilian-baiao_95_beat_4-4.wav
audio/drummer1/session1/socal,146_latin-brazilian-baiao_95_beat_4-4.wav
audio/drummer1/session1/brooklyn,148_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,148_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,148_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,148_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,148_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,148_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,149_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,149_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,149_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,149_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,149_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,149_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,15_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/east_bay,15_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/heavy,15_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/portland,15_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/retro_rock,15_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/socal,15_jazz-funk_116_fill_4-4.wav
audio/drummer1/session1/brooklyn,150_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,150_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,150_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,150_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,150_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,150_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,151_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,151_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,151_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,151_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,151_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,151_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,152_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,152_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,152_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,152_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,152_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,152_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,154_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,154_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,154_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,154_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,154_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,154_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,155_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,155_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,155_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,155_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,155_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,155_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,156_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,156_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,156_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,156_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,156_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,156_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,158_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,158_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,158_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,158_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,158_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,158_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,159_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,159_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,159_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,159_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,159_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,159_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,160_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,160_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,160_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,160_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,160_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,160_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,161_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,161_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,161_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,161_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,161_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,161_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,163_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,163_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,163_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,163_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,163_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,163_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,164_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,164_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,164_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,164_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,164_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,164_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,165_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,165_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,165_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,165_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,165_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,165_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,167_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,167_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,167_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,167_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,167_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,167_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,168_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/east_bay,168_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/heavy,168_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/portland,168_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/retro_rock,168_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/socal,168_latin-brazilian-baiao_95_fill_4-4.wav
audio/drummer1/session1/brooklyn,169_latin-brazilian-baiao_95_fill_4-4.wav
